date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:25:45	10791/10791	---MC-	200	added ('OK')	application/rss+xml	etag:%22d847276c90afacb34ee8280eab4abfac%22	https://bison.studio/blogs/marketing/feed/	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/blogs/marketing/feed/index.html	(from https://bison.studio/blogs/marketing/)
13:25:46	2577/2577	---MCZ	200	added ('OK')	application/json	date:Thu,%2024%20Mar%202022%2007:55:46%20GMT	https://bison.studio/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbison.studio%2Fwork%2Fgaba-digital-marketing%2F	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-json/oembed/1.0/embed3884.json	(from https://bison.studio/work/gaba-digital-marketing/)
13:25:46	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2024%20Mar%202022%2007:55:46%20GMT	https://bison.studio/?p=380	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/index0dc6.html	(from https://bison.studio/work/gaba-digital-marketing/)
13:25:47	2693/2693	---MCZ	200	added ('OK')	text/xml	date:Thu,%2024%20Mar%202022%2007:55:46%20GMT	https://bison.studio/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbison.studio%2Fwork%2Fgaba-digital-marketing%2F&format=xml	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-json/oembed/1.0/embed82b1	(from https://bison.studio/work/gaba-digital-marketing/)
13:25:48	865/865	---M--	200	added ('OK')	image/jpeg	etag:%2261545bf1-361%22	https://bison.studio/wp-content/uploads/2021/09/Gaba-Engagement-Rings-Campaign-Photo-50x33.jpg	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-content/uploads/2021/09/Gaba-Engagement-Rings-Campaign-Photo-50x33.jpg	(from https://bison.studio/work/gaba-digital-marketing/)
13:25:48	1121/1121	---M--	200	added ('OK')	image/jpeg	etag:%226184ff5e-5be%22	https://bison.studio/wp-content/uploads/2021/09/gaba-5-50x72.jpg	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-content/uploads/2021/09/gaba-5-50x72.jpg	(from https://bison.studio/work/gaba-digital-marketing/)
13:25:48	1181/1181	---M--	200	added ('OK')	image/jpeg	etag:%226184ff60-5f7%22	https://bison.studio/wp-content/uploads/2021/09/gaba-4-50x72.jpg	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-content/uploads/2021/09/gaba-4-50x72.jpg	(from https://bison.studio/work/gaba-digital-marketing/)
13:25:50	1845/1845	---M--	200	added ('OK')	image/jpeg	etag:%226184ff61-735%22	https://bison.studio/wp-content/uploads/2021/09/gaba-2-50x72.jpg	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-content/uploads/2021/09/gaba-2-50x72.jpg	(from https://bison.studio/work/gaba-digital-marketing/)
13:25:50	1132/1132	---M--	200	added ('OK')	image/jpeg	etag:%226184ff62-5bf%22	https://bison.studio/wp-content/uploads/2021/09/gaba-1-50x72.jpg	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-content/uploads/2021/09/gaba-1-50x72.jpg	(from https://bison.studio/work/gaba-digital-marketing/)
13:25:50	925/925	---M--	200	added ('OK')	image/jpeg	etag:%22615329ab-4e0%22	https://bison.studio/wp-content/uploads/2021/09/MT-50x35.jpg	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-content/uploads/2021/09/MT-50x35.jpg	(from https://bison.studio/work/gaba-digital-marketing/)
13:25:51	2768/2768	---MCZ	200	added ('OK')	application/json	date:Thu,%2024%20Mar%202022%2007:55:51%20GMT	https://bison.studio/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbison.studio%2Fwork%2Fmercury-towers-sales-campaign%2F	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-json/oembed/1.0/embed8ef1.json	(from https://bison.studio/work/mercury-towers-sales-campaign/)
13:25:51	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2024%20Mar%202022%2007:55:51%20GMT	https://bison.studio/?p=365	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/index18ee.html	(from https://bison.studio/work/mercury-towers-sales-campaign/)
13:25:52	2888/2888	---MCZ	200	added ('OK')	text/xml	date:Thu,%2024%20Mar%202022%2007:55:52%20GMT	https://bison.studio/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbison.studio%2Fwork%2Fmercury-towers-sales-campaign%2F&format=xml	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-json/oembed/1.0/embed4d28	(from https://bison.studio/work/mercury-towers-sales-campaign/)
13:25:53	1330/1330	---M--	200	added ('OK')	image/jpeg	etag:%22615329dc-532%22	https://bison.studio/wp-content/uploads/2021/09/MT2-50x25.jpg	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-content/uploads/2021/09/MT2-50x25.jpg	(from https://bison.studio/work/mercury-towers-sales-campaign/)
13:25:53	1285/1285	---M--	200	added ('OK')	image/jpeg	etag:%22618509a6-659%22	https://bison.studio/wp-content/uploads/2021/09/mt-2-50x72.jpg	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-content/uploads/2021/09/mt-2-50x72.jpg	(from https://bison.studio/work/mercury-towers-sales-campaign/)
13:25:53	1322/1322	---M--	200	added ('OK')	image/jpeg	etag:%22618509a2-67d%22	https://bison.studio/wp-content/uploads/2021/09/mt5-50x72.jpg	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-content/uploads/2021/09/mt5-50x72.jpg	(from https://bison.studio/work/mercury-towers-sales-campaign/)
13:25:54	1638/1638	---M--	200	added ('OK')	image/jpeg	etag:%22618509a3-666%22	https://bison.studio/wp-content/uploads/2021/09/mt4jpg-50x72.jpg	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-content/uploads/2021/09/mt4jpg-50x72.jpg	(from https://bison.studio/work/mercury-towers-sales-campaign/)
13:25:54	1105/1105	---M--	200	added ('OK')	image/jpeg	etag:%22618509a4-5ae%22	https://bison.studio/wp-content/uploads/2021/09/mt-3-50x72.jpg	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-content/uploads/2021/09/mt-3-50x72.jpg	(from https://bison.studio/work/mercury-towers-sales-campaign/)
13:25:55	1614/1614	---M--	200	added ('OK')	image/jpeg	etag:%22618509a7-64e%22	https://bison.studio/wp-content/uploads/2021/09/mt-1-50x72.jpg	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-content/uploads/2021/09/mt-1-50x72.jpg	(from https://bison.studio/work/mercury-towers-sales-campaign/)
13:25:56	2664/2664	---MCZ	200	added ('OK')	application/json	date:Thu,%2024%20Mar%202022%2007:55:56%20GMT	https://bison.studio/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbison.studio%2Fwork%2Ffloreal-launch-campaign%2F	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-json/oembed/1.0/embed7df8.json	(from https://bison.studio/work/floreal-launch-campaign/)
13:25:56	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2024%20Mar%202022%2007:55:56%20GMT	https://bison.studio/?p=347	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/index0974.html	(from https://bison.studio/work/floreal-launch-campaign/)
13:25:57	2782/2782	---MCZ	200	added ('OK')	text/xml	date:Thu,%2024%20Mar%202022%2007:55:56%20GMT	https://bison.studio/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbison.studio%2Fwork%2Ffloreal-launch-campaign%2F&format=xml	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-json/oembed/1.0/embed8ab1	(from https://bison.studio/work/floreal-launch-campaign/)
13:25:57	1322/1322	---M--	200	added ('OK')	image/jpeg	etag:%226152e5be-66e%22	https://bison.studio/wp-content/uploads/2021/09/lucija-ros-30uGGkOFj18-unsplash-50x33.jpg	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-content/uploads/2021/09/lucija-ros-30uGGkOFj18-unsplash-50x33.jpg	(from https://bison.studio/work/floreal-launch-campaign/)
13:25:57	1037/1037	---M--	200	added ('OK')	image/jpeg	etag:%2261913ad7-553%22	https://bison.studio/wp-content/uploads/2021/09/Floreal_1-50x24.jpg	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-content/uploads/2021/09/Floreal_1-50x24.jpg	(from https://bison.studio/work/floreal-launch-campaign/)
13:25:59	1643/1643	---M--	200	added ('OK')	image/jpeg	etag:%2261850d45-66b%22	https://bison.studio/wp-content/uploads/2021/09/fl-6-50x72.jpg	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-content/uploads/2021/09/fl-6-50x72.jpg	(from https://bison.studio/work/floreal-launch-campaign/)
13:25:59	1252/1252	---M--	200	added ('OK')	image/jpeg	etag:%2261850d46-62c%22	https://bison.studio/wp-content/uploads/2021/09/fl6-50x72.jpg	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-content/uploads/2021/09/fl6-50x72.jpg	(from https://bison.studio/work/floreal-launch-campaign/)
13:25:59	1552/1552	---M--	200	added ('OK')	image/jpeg	etag:%2261850d48-74c%22	https://bison.studio/wp-content/uploads/2021/09/fl4-50x72.jpg	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-content/uploads/2021/09/fl4-50x72.jpg	(from https://bison.studio/work/floreal-launch-campaign/)
13:26:00	1982/1982	---M--	200	added ('OK')	image/jpeg	etag:%2261850d49-7be%22	https://bison.studio/wp-content/uploads/2021/09/fl-2-50x72.jpg	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-content/uploads/2021/09/fl-2-50x72.jpg	(from https://bison.studio/work/floreal-launch-campaign/)
13:26:00	1661/1661	---M--	200	added ('OK')	image/jpeg	etag:%2261850d4b-7cd%22	https://bison.studio/wp-content/uploads/2021/09/fl-1-50x72.jpg	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-content/uploads/2021/09/fl-1-50x72.jpg	(from https://bison.studio/work/floreal-launch-campaign/)
13:26:01	2575/2575	---MCZ	200	added ('OK')	application/json	date:Thu,%2024%20Mar%202022%2007:56:01%20GMT	https://bison.studio/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbison.studio%2Fwork%2Fstreamamg%2F	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-json/oembed/1.0/embed4072.json	(from https://bison.studio/work/streamamg/)
13:26:01	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2024%20Mar%202022%2007:56:01%20GMT	https://bison.studio/?p=607	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/index30e4.html	(from https://bison.studio/work/streamamg/)
13:26:02	2691/2691	---MCZ	200	added ('OK')	text/xml	date:Thu,%2024%20Mar%202022%2007:56:02%20GMT	https://bison.studio/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbison.studio%2Fwork%2Fstreamamg%2F&format=xml	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-json/oembed/1.0/embed87fd	(from https://bison.studio/work/streamamg/)
13:26:02	2735/2735	---M--	200	added ('OK')	image/png	etag:%226184e814-adb%22	https://bison.studio/wp-content/uploads/2021/11/0d7283097a335d5bee3c472b9bcc5787-50x29.png	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-content/uploads/2021/11/0d7283097a335d5bee3c472b9bcc5787-50x29.png	(from https://bison.studio/work/streamamg/)
13:26:02	1592/1592	---M--	200	added ('OK')	image/png	etag:%226184e861-6a9%22	https://bison.studio/wp-content/uploads/2021/11/ec2289ba69a6ddca8b323bf1f9be92aa-50x28.png	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-content/uploads/2021/11/ec2289ba69a6ddca8b323bf1f9be92aa-50x28.png	(from https://bison.studio/work/streamamg/)
13:26:02	2906/2906	---M--	200	added ('OK')	image/png	etag:%226184e85d-b78%22	https://bison.studio/wp-content/uploads/2021/11/1ace26533376b6578715d311673cdc32-50x28.png	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-content/uploads/2021/11/1ace26533376b6578715d311673cdc32-50x28.png	(from https://bison.studio/work/streamamg/)
13:26:03	880/880	---M--	200	added ('OK')	image/png	etag:%226184e85f-43f%22	https://bison.studio/wp-content/uploads/2021/11/c10a0ec4b10f8ed9fd131d23f79576eb-50x28.png	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-content/uploads/2021/11/c10a0ec4b10f8ed9fd131d23f79576eb-50x28.png	(from https://bison.studio/work/streamamg/)
13:26:03	1550/1550	---M--	200	added ('OK')	image/png	etag:%226184e8c9-742%22	https://bison.studio/wp-content/uploads/2021/11/mobile-1-50x38.png	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-content/uploads/2021/11/mobile-1-50x38.png	(from https://bison.studio/work/streamamg/)
13:26:05	2289/2289	---M--	200	added ('OK')	image/png	etag:%226184e8cb-8f1%22	https://bison.studio/wp-content/uploads/2021/11/mobile-2-50x37.png	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-content/uploads/2021/11/mobile-2-50x37.png	(from https://bison.studio/work/streamamg/)
13:26:06	2016/2016	---M--	200	added ('OK')	image/png	etag:%226184e945-7e0%22	https://bison.studio/wp-content/uploads/2021/11/556c68c8bfff4c47146917ead7b0a771-50x28.png	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-content/uploads/2021/11/556c68c8bfff4c47146917ead7b0a771-50x28.png	(from https://bison.studio/work/streamamg/)
13:26:08	1491/1491	---M--	200	added ('OK')	image/png	etag:%226184e959-5d3%22	https://bison.studio/wp-content/uploads/2021/11/b826d37b6b53c206c57f61ef304d7465-50x28.png	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-content/uploads/2021/11/b826d37b6b53c206c57f61ef304d7465-50x28.png	(from https://bison.studio/work/streamamg/)
13:26:08	1750/1750	---M--	200	added ('OK')	image/png	etag:%226184e979-6d6%22	https://bison.studio/wp-content/uploads/2021/11/cacdcc66024bd355e33c26e7d93ccc24-1-50x28.png	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-content/uploads/2021/11/cacdcc66024bd355e33c26e7d93ccc24-1-50x28.png	(from https://bison.studio/work/streamamg/)
13:26:09	2728/2728	---M--	200	added ('OK')	image/png	etag:%226184e9d2-ad9%22	https://bison.studio/wp-content/uploads/2021/11/188ac793e86bfcb6abe7b80b25765a4a-50x38.png	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-content/uploads/2021/11/188ac793e86bfcb6abe7b80b25765a4a-50x38.png	(from https://bison.studio/work/streamamg/)
13:26:09	5816/5816	---M--	200	added ('OK')	image/png	etag:%226184e9ed-1906%22	https://bison.studio/wp-content/uploads/2021/11/6ccd7b657acc672a6042bc2f5ed63820-50x136.png	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-content/uploads/2021/11/6ccd7b657acc672a6042bc2f5ed63820-50x136.png	(from https://bison.studio/work/streamamg/)
13:26:10	1053/1053	---M--	200	added ('OK')	image/jpeg	etag:%22616ebc1d-41d%22	https://bison.studio/wp-content/uploads/2021/07/ss-hero-50x19.jpg	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-content/uploads/2021/07/ss-hero-50x19.jpg	(from https://bison.studio/work/streamamg/)
13:26:11	2597/2597	---MCZ	200	added ('OK')	application/json	date:Thu,%2024%20Mar%202022%2007:56:11%20GMT	https://bison.studio/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbison.studio%2Fwork%2Fstudioseven%2F	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-json/oembed/1.0/embedb127.json	(from https://bison.studio/work/studioseven/)
13:26:11	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2024%20Mar%202022%2007:56:11%20GMT	https://bison.studio/?p=598	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/index424e.html	(from https://bison.studio/work/studioseven/)
13:26:12	2713/2713	---MCZ	200	added ('OK')	text/xml	date:Thu,%2024%20Mar%202022%2007:56:12%20GMT	https://bison.studio/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbison.studio%2Fwork%2Fstudioseven%2F&format=xml	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-json/oembed/1.0/embedbc37	(from https://bison.studio/work/studioseven/)
13:26:12	2453/2453	---M--	200	added ('OK')	image/png	etag:%226184127c-9b4%22	https://bison.studio/wp-content/uploads/2021/11/4862b7080065a91484c0064f685ef1d0-50x28.png	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-content/uploads/2021/11/4862b7080065a91484c0064f685ef1d0-50x28.png	(from https://bison.studio/work/studioseven/)
13:26:14	3213/3213	---M--	200	added ('OK')	image/png	etag:%22618412b0-c8d%22	https://bison.studio/wp-content/uploads/2021/11/aea5af4e3a3323d8c4ec857593cfa23f-50x28.png	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-content/uploads/2021/11/aea5af4e3a3323d8c4ec857593cfa23f-50x28.png	(from https://bison.studio/work/studioseven/)
13:26:14	793/793	---M--	200	added ('OK')	image/png	etag:%22618412c4-428%22	https://bison.studio/wp-content/uploads/2021/11/7e79a3faa819607bcec9d8e9b200e793-50x28.png	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-content/uploads/2021/11/7e79a3faa819607bcec9d8e9b200e793-50x28.png	(from https://bison.studio/work/studioseven/)
13:26:14	2531/2531	---M--	200	added ('OK')	image/png	etag:%22618412ee-a1e%22	https://bison.studio/wp-content/uploads/2021/11/a80a5794eafaa9a95d1fbcc105bbfb5c-50x28.png	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-content/uploads/2021/11/a80a5794eafaa9a95d1fbcc105bbfb5c-50x28.png	(from https://bison.studio/work/studioseven/)
13:26:14	2596/2596	---M--	200	added ('OK')	image/png	etag:%2261841305-a4d%22	https://bison.studio/wp-content/uploads/2021/11/57cc980aeacba955f305b0674b885072-50x28.png	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-content/uploads/2021/11/57cc980aeacba955f305b0674b885072-50x28.png	(from https://bison.studio/work/studioseven/)
13:26:14	6758/6758	---M--	200	added ('OK')	image/png	etag:%2261841348-1b99%22	https://bison.studio/wp-content/uploads/2021/11/0f10745b318268595bed6f0f39d372fe-50x93.png	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-content/uploads/2021/11/0f10745b318268595bed6f0f39d372fe-50x93.png	(from https://bison.studio/work/studioseven/)
13:26:15	2369/2369	---M--	200	added ('OK')	image/png	etag:%2261841358-983%22	https://bison.studio/wp-content/uploads/2021/11/db187a338fcf4a3eadacb775329aa3bc-50x28.png	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-content/uploads/2021/11/db187a338fcf4a3eadacb775329aa3bc-50x28.png	(from https://bison.studio/work/studioseven/)
13:26:16	1555/1555	---M--	200	added ('OK')	image/png	etag:%226184138e-613%22	https://bison.studio/wp-content/uploads/2021/11/011-50x37.png	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-content/uploads/2021/11/011-50x37.png	(from https://bison.studio/work/studioseven/)
13:26:18	1186/1186	---M--	200	added ('OK')	image/jpeg	etag:%22616eb4d0-4a2%22	https://bison.studio/wp-content/uploads/2021/07/ab-cover-50x22.jpg	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-content/uploads/2021/07/ab-cover-50x22.jpg	(from https://bison.studio/work/studioseven/)
13:26:19	2553/2553	---MCZ	200	added ('OK')	application/json	date:Thu,%2024%20Mar%202022%2007:56:19%20GMT	https://bison.studio/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbison.studio%2Fwork%2Fab-finance%2F	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-json/oembed/1.0/embedcbaf.json	(from https://bison.studio/work/ab-finance/)
13:26:19	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2024%20Mar%202022%2007:56:19%20GMT	https://bison.studio/?p=594	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/index3e9a.html	(from https://bison.studio/work/ab-finance/)
13:26:19	2669/2669	---MCZ	200	added ('OK')	text/xml	date:Thu,%2024%20Mar%202022%2007:56:19%20GMT	https://bison.studio/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbison.studio%2Fwork%2Fab-finance%2F&format=xml	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-json/oembed/1.0/embed049c	(from https://bison.studio/work/ab-finance/)
13:26:19	9065/9065	---M--	200	added ('OK')	image/png	etag:%22616eb6a9-2643%22	https://bison.studio/wp-content/uploads/2021/07/2e8c046b1115e267636639c41e171c5d-50x163.png	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-content/uploads/2021/07/2e8c046b1115e267636639c41e171c5d-50x163.png	(from https://bison.studio/work/ab-finance/)
13:26:20	3519/3519	---M--	200	added ('OK')	image/png	etag:%2261840f98-eaa%22	https://bison.studio/wp-content/uploads/2021/11/b070967cf54ed6f69cff56374ebf1809-50x59.png	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-content/uploads/2021/11/b070967cf54ed6f69cff56374ebf1809-50x59.png	(from https://bison.studio/work/ab-finance/)
13:26:20	5140/5140	---M--	200	added ('OK')	image/png	etag:%2261840fc3-14cc%22	https://bison.studio/wp-content/uploads/2021/11/dca7ad0ad1b8c5da6b8be050989620d8-1-50x77.png	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-content/uploads/2021/11/dca7ad0ad1b8c5da6b8be050989620d8-1-50x77.png	(from https://bison.studio/work/ab-finance/)
13:26:21	1164/1164	---M--	200	added ('OK')	image/png	etag:%22616eb782-4df%22	https://bison.studio/wp-content/uploads/2021/07/mobile-50x33.png	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-content/uploads/2021/07/mobile-50x33.png	(from https://bison.studio/work/ab-finance/)
13:26:21	1733/1733	---M--	200	added ('OK')	image/png	etag:%2261841017-6c5%22	https://bison.studio/wp-content/uploads/2021/11/mobile-21-1-50x38.png	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-content/uploads/2021/11/mobile-21-1-50x38.png	(from https://bison.studio/work/ab-finance/)
13:26:21	1119/1119	---M--	200	added ('OK')	image/png	etag:%22616eb7c1-507%22	https://bison.studio/wp-content/uploads/2021/07/0f5dab0c4811ee548a16c53d6be59ea8-50x28.png	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-content/uploads/2021/07/0f5dab0c4811ee548a16c53d6be59ea8-50x28.png	(from https://bison.studio/work/ab-finance/)
13:26:22	807/807	---M--	200	added ('OK')	image/jpeg	etag:%226176b4ea-466%22	https://bison.studio/wp-content/uploads/2021/07/district-cover@2x-50x23.jpg	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-content/uploads/2021/07/district-cover@2x-50x23.jpg	(from https://bison.studio/work/ab-finance/)
13:26:22	2609/2609	---MCZ	200	added ('OK')	application/json	date:Thu,%2024%20Mar%202022%2007:56:22%20GMT	https://bison.studio/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbison.studio%2Fwork%2Fdistrict%2F	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-json/oembed/1.0/embed7249.json	(from https://bison.studio/work/district/)
13:26:22	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2024%20Mar%202022%2007:56:22%20GMT	https://bison.studio/?p=139	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/indexb4d2.html	(from https://bison.studio/work/district/)
13:26:23	2725/2725	---MCZ	200	added ('OK')	text/xml	date:Thu,%2024%20Mar%202022%2007:56:23%20GMT	https://bison.studio/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbison.studio%2Fwork%2Fdistrict%2F&format=xml	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-json/oembed/1.0/embed59b6	(from https://bison.studio/work/district/)
13:26:23	861/861	---M--	200	added ('OK')	image/jpeg	etag:%22618308ae-4b1%22	https://bison.studio/wp-content/uploads/2021/07/homeUntitled-1-50x21.jpg	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-content/uploads/2021/07/homeUntitled-1-50x21.jpg	(from https://bison.studio/work/district/)
13:26:23	944/944	---M--	200	added ('OK')	image/jpeg	etag:%22618308aa-510%22	https://bison.studio/wp-content/uploads/2021/07/animattionsUntitled-5-50x30.jpg	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-content/uploads/2021/07/animattionsUntitled-5-50x30.jpg	(from https://bison.studio/work/district/)
13:26:23	1268/1268	---M--	200	added ('OK')	image/jpeg	etag:%22618308ac-65d%22	https://bison.studio/wp-content/uploads/2021/07/homeed-3-50x45.jpg	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-content/uploads/2021/07/homeed-3-50x45.jpg	(from https://bison.studio/work/district/)
13:26:24	1559/1559	---M--	200	added ('OK')	image/jpeg	etag:%22618308b0-617%22	https://bison.studio/wp-content/uploads/2021/07/records-3-50x45.jpg	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-content/uploads/2021/07/records-3-50x45.jpg	(from https://bison.studio/work/district/)
13:26:24	943/943	---M--	200	added ('OK')	image/jpeg	etag:%22618308a9-514%22	https://bison.studio/wp-content/uploads/2021/07/aboutUntitled-4-50x30.jpg	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-content/uploads/2021/07/aboutUntitled-4-50x30.jpg	(from https://bison.studio/work/district/)
